date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index
04-07-2021,10:45:00,328,236,35,35,2577,98351,3357
04-07-2021,11:00:00,327,232,36,34,2868,98328,3358
04-07-2021,11:15:00,327,228,36,33,3310,98310,3359
04-07-2021,11:30:00,327,225,37,31,3470,98290,3360
04-07-2021,11:45:00,326,221,37,29,3753,98263,3361
04-07-2021,12:00:00,325,219,38,28,3787,98244,3362
04-07-2021,17:30:00,306,203,29,32,153,97923,3384
04-07-2021,17:45:00,305,203,27,39,94,97930,3385
04-08-2021,08:30:00,316,237,27,40,1031,98124,3444
04-08-2021,08:45:00,316,236,29,36,1246,98141,3445
04-08-2021,09:00:00,317,236,30,31,1436,98148,3446
04-08-2021,09:15:00,318,235,31,29,1567,98151,3447
04-08-2021,17:30:00,295,192,29,24,137,97810,3480
04-08-2021,17:45:00,294,192,27,27,92,97822,3481
04-08-2021,18:00:00,294,193,26,32,45,97843,3482
04-08-2021,18:15:00,293,193,23,37,16,97863,3483
04-09-2021,08:15:00,311,236,28,39,953,98200,3539
04-09-2021,08:30:00,311,235,30,35,1138,98213,3540
04-09-2021,08:45:00,312,233,32,29,1334,98229,3541
04-09-2021,17:45:00,284,180,28,24,92,97961,3577
04-09-2021,18:00:00,283,180,26,28,53,97967,3578
04-09-2021,18:15:00,283,181,24,32,20,97982,3579
04-09-2021,18:30:00,282,181,22,36,3,97998,3580
04-09-2021,18:45:00,282,182,21,39,0,98021,3581
04-09-2021,19:00:00,282,183,20,41,0,98039,3582
04-10-2021,07:45:00,301,223,25,42,1779,98250,3633
04-10-2021,08:00:00,301,222,27,36,3742,98265,3634
04-10-2021,08:15:00,302,220,29,30,3908,98282,3635
04-10-2021,08:30:00,303,217,31,29,3800,98301,3636
04-10-2021,18:15:00,257,151,27,24,81,98031,3675
04-10-2021,18:30:00,257,153,26,26,14,98049,3676
04-10-2021,18:45:00,257,155,24,30,0,98062,3677
04-10-2021,19:00:00,257,157,23,31,0,98086,3678
04-10-2021,19:15:00,257,159,22,32,0,98101,3679
04-10-2021,19:30:00,257,161,21,35,0,98125,3680
04-10-2021,19:45:00,257,163,21,35,0,98141,3681
04-10-2021,20:00:00,258,165,21,36,0,98153,3682
04-10-2021,20:15:00,258,167,20,39,0,98167,3683
04-10-2021,20:30:00,259,169,19,41,0,98187,3684
04-11-2021,07:45:00,296,216,27,43,4068,98295,3729
04-11-2021,08:00:00,297,214,29,37,3963,98304,3730
04-11-2021,08:15:00,298,211,30,34,4004,98318,3731
04-11-2021,08:30:00,299,208,31,32,3946,98323,3732
04-11-2021,08:45:00,299,206,32,29,4086,98328,3733
04-11-2021,09:00:00,300,204,33,28,4251,98329,3734
04-11-2021,09:15:00,300,203,34,28,4391,98348,3735
04-11-2021,18:00:00,245,137,29,27,168,98001,3770
04-11-2021,18:15:00,245,138,27,31,59,98015,3771
04-11-2021,18:30:00,245,140,24,34,8,98029,3772
04-11-2021,18:45:00,245,142,23,40,0,98039,3773
04-12-2021,07:45:00,288,197,27,41,3703,98346,3825
04-12-2021,08:00:00,288,195,29,37,3557,98354,3826
04-12-2021,08:15:00,289,193,30,35,3858,98378,3827
04-12-2021,08:30:00,289,190,31,32,3935,98407,3828
04-12-2021,08:45:00,290,187,33,30,4118,98421,3829
04-12-2021,09:00:00,290,185,34,28,4431,98430,3830
04-12-2021,18:00:00,239,130,30,29,181,98076,3866
04-12-2021,18:15:00,239,132,29,30,62,98099,3867
04-12-2021,18:30:00,239,133,27,33,11,98119,3868
04-12-2021,18:45:00,239,135,27,33,0,98144,3869
04-12-2021,19:00:00,240,137,27,33,0,98156,3870
04-12-2021,19:15:00,240,139,26,35,0,98173,3871
04-12-2021,19:30:00,241,141,25,36,0,98197,3872
04-12-2021,19:45:00,242,143,24,39,0,98213,3873
04-12-2021,20:00:00,243,145,24,39,0,98227,3874
04-12-2021,20:15:00,244,146,23,41,0,98235,3875
4/13/2021,07:45,289,196,27,41,4090,98237,3921
4/13/2021,08:00,289,194,29,38,4335,98254,3922
4/13/2021,08:15,290,191,31,34,3980,98262,3923
4/13/2021,08:30,291,188,32,33,3902,98258,3924
4/13/2021,08:45,291,185,32,31,3820,98261,3925
4/13/2021,09:00,292,183,34,29,4968,98273,3926
4/13/2021,18:15,238,126,28,28,76,97837,3963
4/13/2021,18:30,238,128,26,31,12,97849,3964
4/13/2021,18:45,238,130,25,35,0,97862,3965
4/13/2021,19:00,239,132,24,37,0,97881,3966
4/13/2021,19:15,239,134,23,39,0,97900,3967
4/13/2021,19:30,240,136,22,40,0,97915,3968
4/13/2021,21:15,248,149,24,41,0,98043,3975
4/13/2021,21:30,249,150,24,41,0,98049,3976
4/13/2021,21:45,251,151,24,41,0,98048,3977
4/13/2021,22:00,252,153,23,43,0,98047,3978
4/14/2021,07:45,287,185,30,40,4246,98014,4017
4/14/2021,08:00,288,182,32,35,4420,98046,4018
4/14/2021,08:15,289,179,33,32,3978,98061,4019
4/14/2021,08:30,289,176,34,29,4228,98087,4020
4/14/2021,08:45,290,173,35,27,4690,98091,4021
4/14/2021,18:00,235,119,31,29,100,97671,4058
4/14/2021,18:15,235,120,30,29,46,97686,4059
4/14/2021,18:30,235,122,29,30,10,97706,4060
4/14/2021,18:45,235,124,28,33,0,97726,4061
4/14/2021,19:00,236,125,27,34,0,97743,4062
4/14/2021,19:15,237,127,26,38,0,97757,4063
4/14/2021,19:30,237,129,26,36,0,97765,4064
4/14/2021,19:45,238,130,27,35,0,97770,4065
4/14/2021,20:00,239,132,27,34,0,97791,4066
4/14/2021,20:15,240,134,27,34,0,97794,4067
4/14/2021,20:30,242,135,26,37,0,97798,4068
4/14/2021,20:45,243,137,24,41,0,97802,4069
4/14/2021,21:00,244,138,24,41,0,97824,4070
4/14/2021,21:15,245,140,24,40,0,97847,4071
4/14/2021,21:30,246,141,24,42,0,97863,4072
4/14/2021,21:45,248,143,24,39,0,97889,4073
4/15/2021,07:30,285,177,27,42,2641,97958,4112
4/15/2021,07:45,285,176,27,41,2877,97986,4113
4/15/2021,08:00,285,174,28,38,2619,98007,4114
4/15/2021,08:15,286,173,30,36,3549,98015,4115
4/15/2021,08:30,287,170,31,31,3990,98020,4116
4/15/2021,08:45,288,168,33,30,4278,98029,4117
4/15/2021,18:15,239,117,29,29,76,97655,4155
4/15/2021,18:30,239,118,29,28,18,97671,4156
4/15/2021,18:45,239,120,29,30,1,97689,4157
4/15/2021,19:00,240,122,28,32,0,97711,4158
4/15/2021,19:15,240,123,27,33,0,97724,4159
4/15/2021,19:30,241,125,27,34,0,97737,4160
4/15/2021,19:45,242,127,26,35,0,97755,4161
4/15/2021,20:00,243,129,26,36,0,97768,4162
4/15/2021,20:15,244,130,25,37,0,97772,4163
4/15/2021,20:30,245,132,25,38,0,97780,4164
4/15/2021,20:45,246,133,24,39,0,97807,4165
4/15/2021,21:00,247,135,24,40,0,97817,4166
4/15/2021,21:15,248,136,23,41,0,97826,4167
4/15/2021,21:30,250,138,23,40,0,97831,4168
4/15/2021,21:45,251,140,23,42,0,97845,4169
4/15/2021,22:00,252,141,22,43,0,97846,4170
4/15/2021,22:15,253,142,22,43,0,97840,4171
4/15/2021,23:00,257,147,22,43,0,97829,4174
4/16/2021,06:30,289,177,27,41,3093,97822,4208
4/16/2021,06:45,290,175,28,37,3523,97848,4209
4/16/2021,07:00,291,173,30,34,3972,97865,4210
4/16/2021,07:15,291,170,31,32,3528,97872,4211
4/16/2021,07:30,292,168,32,30,3812,97866,4212
03-03-2021,11:30:00,1548,1386,28,83,933,98349,0
03-03-2021,11:45:00,1550,1398,29,81,914,98328,1
03-03-2021,12:00:00,1554,1403,29,76,1000,98313,2
03-03-2021,12:15:00,1554,1405,28,76,1528,98300,3
03-03-2021,12:30:00,1561,1407,29,74,1672,98290,4
03-03-2021,12:45:00,1563,1406,28,70,1035,98275,5
03-03-2021,13:00:00,1568,1406,28,70,836,98253,6
03-03-2021,13:15:00,1570,1403,28,69,796,98232,7
03-03-2021,13:30:00,1573,1401,29,70,1468,98220,8
03-03-2021,13:45:00,1573,1398,29,64,2445,98213,9
03-03-2021,15:30:00,1578,1382,28,64,2154,98165,16
03-03-2021,15:45:00,1579,1378,26,78,1103,98159,17
03-04-2021,11:00:00,1434,1248,28,78,1046,98485,94
03-04-2021,11:15:00,1434,1261,28,80,812,98464,95
03-04-2021,11:30:00,1439,1273,29,82,897,98447,96
03-04-2021,11:45:00,1441,1284,29,78,904,98432,97
03-04-2021,12:00:00,1443,1289,29,78,1013,98416,98
03-04-2021,12:15:00,1446,1291,29,81,1521,98397,99
03-04-2021,12:30:00,1453,1292,30,73,1559,98379,100
03-04-2021,12:45:00,1456,1289,29,78,886,98361,101
03-04-2021,13:00:00,1456,1290,30,77,847,98339,102
03-04-2021,13:15:00,1462,1286,30,79,802,98316,103
03-04-2021,13:30:00,1461,1284,30,75,1496,98290,104
03-04-2021,13:45:00,1462,1281,31,68,2230,98262,105
03-04-2021,14:00:00,1465,1278,31,67,2403,98243,106
03-04-2021,14:15:00,1466,1277,31,64,2659,98228,107
03-04-2021,15:00:00,1465,1267,31,65,2635,98183,110
03-04-2021,15:15:00,1466,1266,30,64,1934,98178,111
03-04-2021,15:30:00,1464,1261,29,69,2198,98166,112
03-05-2021,12:00:00,1361,1202,28,82,1058,98359,194
03-05-2021,12:15:00,1363,1204,28,76,1459,98348,195
03-05-2021,12:30:00,1366,1201,28,75,1524,98325,196
03-05-2021,12:45:00,1369,1199,28,73,1154,98306,197
03-05-2021,13:00:00,1374,1196,28,71,885,98286,198
03-05-2021,13:15:00,1376,1193,28,70,857,98272,199
03-05-2021,13:30:00,1376,1189,29,69,1589,98247,200
03-05-2021,13:45:00,1378,1187,29,68,2157,98224,201
03-05-2021,15:30:00,1376,1170,28,63,1033,98110,208
03-05-2021,15:45:00,1377,1167,26,70,324,98102,209
03-05-2021,16:00:00,1372,1164,25,77,250,98106,210
03-06-2021,10:45:00,1250,1078,27,79,660,98300,285
03-06-2021,11:00:00,1250,1087,27,74,1140,98292,286
03-06-2021,11:15:00,1254,1099,28,75,937,98293,287
03-06-2021,11:30:00,1256,1109,28,71,980,98302,288
03-06-2021,11:45:00,1257,1117,28,66,1048,98305,289
03-06-2021,12:00:00,1260,1118,28,67,1158,98306,290
03-06-2021,12:15:00,1262,1119,28,71,1545,98286,291
03-06-2021,12:30:00,1265,1118,29,69,1591,98272,292
03-06-2021,12:45:00,1268,1117,28,69,1054,98241,293
03-06-2021,13:00:00,1270,1117,29,69,912,98218,294
03-06-2021,13:15:00,1271,1113,29,66,939,98197,295
03-06-2021,13:30:00,1275,1109,29,68,1800,98165,296
03-06-2021,15:30:00,1273,1089,29,64,1187,97992,304
03-06-2021,15:45:00,1272,1085,27,74,354,97977,305
03-07-2021,13:30:00,1170,1027,28,84,1306,98129,392
03-07-2021,13:45:00,1168,1027,29,82,1746,98109,393
03-07-2021,14:00:00,1168,1027,29,74,1790,98083,394
03-07-2021,14:15:00,1169,1025,30,70,2061,98067,395
03-07-2021,14:30:00,1168,1025,30,70,1974,98055,396
03-07-2021,14:45:00,1168,1024,30,70,2308,98025,397
03-07-2021,15:00:00,1168,1021,29,71,1519,98013,398
03-08-2021,10:30:00,1059,952,27,82,589,98459,476
03-08-2021,10:45:00,1060,957,28,80,641,98444,477
03-08-2021,11:00:00,1062,965,28,75,888,98441,478
03-08-2021,11:15:00,1062,973,28,70,853,98424,479
03-08-2021,11:30:00,1064,981,28,71,848,98403,480
03-08-2021,11:45:00,1067,988,29,70,975,98386,481
03-08-2021,12:00:00,1068,991,29,69,1087,98360,482
03-08-2021,12:15:00,1069,992,29,64,1448,98344,483
03-08-2021,12:45:00,1073,989,29,67,1095,98296,485
03-08-2021,13:00:00,1073,987,29,65,988,98281,486
03-08-2021,13:15:00,1076,985,30,65,1016,98254,487
03-08-2021,14:15:00,1077,975,30,64,1879,98185,491
03-08-2021,14:30:00,1075,973,30,67,1825,98163,492
03-08-2021,14:45:00,1073,972,30,67,1959,98146,493
03-08-2021,15:00:00,1073,971,30,72,1533,98135,494
03-08-2021,15:15:00,1072,970,30,75,1745,98131,495
03-08-2021,15:30:00,1071,968,29,82,1109,98120,496
03-09-2021,11:00:00,966,905,29,80,909,98590,574
03-09-2021,11:15:00,968,915,30,77,895,98573,575
03-09-2021,11:30:00,969,925,30,74,894,98557,576
03-09-2021,11:45:00,972,933,30,74,1032,98536,577
03-09-2021,12:00:00,974,938,31,71,1146,98522,578
03-09-2021,12:15:00,976,940,31,71,1262,98494,579
03-09-2021,12:30:00,977,939,30,82,1202,98459,580
03-09-2021,12:45:00,978,937,30,80,948,98431,581
03-09-2021,13:00:00,982,935,31,79,1056,98402,582
03-09-2021,13:15:00,983,936,31,71,1071,98375,583
03-09-2021,13:30:00,984,933,32,71,1878,98349,584
03-09-2021,13:45:00,984,931,32,69,2106,98319,585
03-09-2021,14:00:00,983,929,33,67,2128,98302,586
03-09-2021,14:15:00,983,926,33,65,2150,98289,587
03-09-2021,14:30:00,983,924,33,67,2256,98262,588
03-09-2021,14:45:00,983,922,33,66,2543,98235,589
03-09-2021,15:00:00,982,920,33,70,2115,98214,590
03-09-2021,15:15:00,980,918,32,74,2902,98207,591
03-09-2021,15:30:00,978,914,31,81,1861,98202,592
03-10-2021,13:00:00,892,879,31,83,1039,98300,678
03-10-2021,13:15:00,893,879,32,83,1141,98273,679
03-10-2021,13:30:00,895,879,32,79,1923,98251,680
03-10-2021,13:45:00,895,879,32,72,2030,98240,681
03-10-2021,14:00:00,895,879,33,68,2096,98228,682
03-10-2021,14:15:00,895,878,33,69,2078,98212,683
03-10-2021,14:30:00,895,876,33,67,2099,98207,684
03-10-2021,14:45:00,895,875,32,66,2101,98202,685
03-10-2021,15:00:00,894,873,32,70,1879,98186,686
03-10-2021,15:15:00,892,870,31,74,1656,98179,687
03-10-2021,15:30:00,892,868,30,80,1112,98170,688
03-11-2021,10:15:00,792,787,27,80,629,98647,763
03-11-2021,10:30:00,793,790,28,80,665,98650,764
03-11-2021,10:45:00,795,795,29,77,721,98647,765
03-11-2021,11:00:00,797,805,29,72,984,98628,766
03-11-2021,11:15:00,800,816,30,74,981,98597,767
03-11-2021,11:30:00,803,827,30,73,1024,98564,768
03-11-2021,11:45:00,806,835,31,75,1118,98548,769
03-11-2021,12:00:00,809,841,31,73,1337,98531,770
03-11-2021,12:15:00,811,844,31,73,1326,98508,771
03-11-2021,12:30:00,815,846,32,71,1609,98483,772
03-11-2021,12:45:00,818,847,32,69,1153,98455,773
03-11-2021,13:00:00,821,847,32,66,1162,98429,774
03-11-2021,13:15:00,822,847,32,69,1346,98401,775
03-11-2021,15:30:00,822,833,32,66,2226,98287,784
03-11-2021,15:45:00,820,830,30,77,490,98286,785
03-12-2021,11:15:00,713,737,28,72,925,98835,863
03-12-2021,11:30:00,712,746,26,69,432,98818,864
3/13/2021,11:15,651,714,29,77,936,98921,959
3/13/2021,11:30,653,723,29,74,1062,98900,960
3/13/2021,11:45,654,729,28,69,858,98881,961
3/13/2021,12:00,655,730,27,75,793,98851,962
3/13/2021,12:15,656,729,27,81,751,98818,963
3/13/2021,14:00,665,727,30,78,2633,98655,970
3/13/2021,14:15,665,729,30,65,2454,98640,971
3/13/2021,15:15,664,725,28,65,4692,98587,975
3/13/2021,15:30,663,724,28,65,3324,98569,976
3/13/2021,15:45,662,721,27,70,1556,98552,977
3/13/2021,16:00,660,720,26,78,1213,98535,978
3/14/2021,10:45,602,677,28,82,780,98559,1053
3/14/2021,11:00,603,684,29,79,1029,98552,1054
3/14/2021,11:15,605,693,29,74,962,98535,1055
3/14/2021,11:30,608,704,29,73,1125,98517,1056
3/14/2021,11:45,610,711,30,69,1247,98500,1057
3/14/2021,12:00,612,716,30,66,1561,98484,1058
3/14/2021,12:15,614,719,30,69,1489,98461,1059
3/14/2021,12:30,616,719,30,68,1731,98432,1060
3/14/2021,12:45,618,721,30,69,1210,98416,1061
3/14/2021,13:00,620,722,30,67,1221,98383,1062
3/14/2021,13:15,622,722,30,65,1614,98369,1063
3/14/2021,15:30,623,713,28,66,3262,98245,1072
3/14/2021,15:45,622,710,27,70,689,98239,1073
3/14/2021,16:00,621,708,27,74,996,98238,1074
3/15/2021,10:30,566,654,28,80,751,98401,1148
3/15/2021,10:45,568,659,29,74,811,98398,1149
3/15/2021,11:00,569,666,29,73,924,98399,1150
3/15/2021,11:15,571,676,30,69,1079,98388,1151
3/15/2021,11:30,573,685,30,67,1176,98371,1152
3/15/2021,11:45,574,690,30,67,922,98349,1153
3/15/2021,12:00,574,692,29,77,1116,98345,1154
3/15/2021,12:15,576,693,29,72,1135,98333,1155
3/15/2021,12:30,578,695,30,66,1473,98325,1156
3/15/2021,12:45,580,697,30,67,1260,98313,1157
3/15/2021,13:00,581,697,30,64,1258,98293,1158
3/15/2021,13:45,582,697,28,69,940,98236,1161
3/15/2021,14:00,582,697,28,74,1176,98222,1162
3/15/2021,14:15,583,697,29,81,1340,98209,1163
3/15/2021,14:30,583,697,29,75,1393,98188,1164
3/15/2021,14:45,584,698,30,74,1726,98177,1165
3/15/2021,15:00,583,698,29,72,1378,98174,1166
3/15/2021,15:15,583,697,28,74,1248,98175,1167
3/15/2021,15:30,582,694,27,78,880,98158,1168
3/16/2021,10:45,541,654,28,83,840,98483,1245
3/16/2021,11:00,542,660,29,79,937,98476,1246
3/16/2021,11:15,544,667,30,79,1039,98465,1247
3/16/2021,11:30,545,675,30,73,1160,98452,1248
3/16/2021,11:45,547,681,30,72,1255,98430,1249
3/16/2021,12:00,549,686,31,70,1485,98410,1250
3/16/2021,12:15,550,689,31,64,1412,98392,1251
3/16/2021,12:30,552,691,31,67,1566,98361,1252
3/16/2021,12:45,553,693,31,68,1314,98333,1253
3/16/2021,13:00,554,693,31,68,1309,98303,1254
3/16/2021,13:15,555,693,31,67,1704,98275,1255
3/16/2021,15:15,555,691,29,67,1888,98188,1263
3/16/2021,15:30,554,689,28,70,1224,98188,1264
3/16/2021,15:45,553,687,27,71,707,98181,1265
3/17/2021,10:30,509,616,30,79,794,98365,1340
3/17/2021,10:45,510,625,30,78,886,98353,1341
3/17/2021,11:00,510,628,31,71,988,98336,1342
3/17/2021,11:15,510,635,31,66,1084,98322,1343
3/17/2021,15:45,525,666,28,70,669,98016,1361
3/17/2021,16:00,529,668,27,78,879,97996,1362
3/18/2021,10:15,496,606,29,81,792,98389,1435
3/18/2021,10:30,497,611,30,75,862,98389,1436
3/18/2021,10:45,498,616,31,69,946,98379,1437
3/18/2021,11:00,499,622,31,67,1046,98374,1438
3/18/2021,11:15,501,631,32,65,1203,98357,1439
3/18/2021,15:45,512,650,30,68,1013,98067,1457
3/18/2021,16:00,512,649,29,70,1137,98072,1458
3/18/2021,16:15,512,647,28,76,404,98069,1459
3/19/2021,10:00,483,582,29,80,870,98405,1530
3/19/2021,10:15,484,586,30,79,1042,98400,1531
3/19/2021,10:30,485,590,30,72,872,98393,1532
3/19/2021,10:45,485,594,29,80,859,98376,1533
3/19/2021,11:00,486,598,29,82,994,98354,1534
3/19/2021,11:15,487,602,29,78,831,98342,1535
3/19/2021,11:30,487,605,29,83,1342,98319,1536
3/19/2021,11:45,489,611,31,72,1494,98288,1537
3/19/2021,12:00,490,616,32,64,1592,98260,1538
3/19/2021,12:15,491,620,32,63,1600,98223,1539
3/19/2021,13:15,495,625,31,65,1500,98144,1543
3/19/2021,13:30,495,626,32,64,2093,98114,1544
3/19/2021,15:45,499,626,28,64,573,97976,1553
3/19/2021,16:00,498,624,26,77,529,97966,1554
3/20/2021,09:30,471,555,28,78,616,98231,1624
3/20/2021,09:45,471,558,29,76,724,98227,1625
3/20/2021,10:00,472,561,30,69,840,98226,1626
3/20/2021,16:15,490,604,28,65,371,97791,1651
3/20/2021,16:30,489,603,27,70,261,97788,1652
3/20/2021,16:45,489,601,26,79,203,97771,1653
3/21/2021,10:00,462,532,28,82,861,98191,1722
3/21/2021,10:15,463,536,30,80,974,98211,1723
3/21/2021,10:30,464,540,31,72,1020,98220,1724
3/21/2021,10:45,465,543,31,66,1137,98218,1725
3/21/2021,11:00,465,548,32,65,1208,98218,1726
3/21/2021,15:45,475,568,26,64,1037,97987,1745
3/22/2021,12:45,458,525,28,81,1235,98274,1829
3/22/2021,13:00,458,528,29,77,1244,98280,1830
3/22/2021,13:15,458,530,29,68,1370,98301,1831
3/22/2021,13:30,458,531,30,69,1690,98257,1832
3/22/2021,15:45,459,533,27,70,548,98153,1841
3/22/2021,16:00,459,532,27,75,1008,98152,1842
3/22/2021,16:15,459,532,27,79,502,98147,1843
3/24/2021,09:45,412,452,27,74,643,98770,2009
3/24/2021,10:00,413,455,28,70,743,98783,2010
3/24/2021,10:15,414,457,29,70,833,98770,2011
3/24/2021,16:15,423,478,27,62,437,98357,2035
3/24/2021,16:30,422,477,26,70,311,98354,2036
3/24/2021,16:45,421,476,25,77,251,98354,2037
3/25/2021,09:45,410,442,26,80,782,98612,2105
3/25/2021,10:00,411,445,27,75,923,98607,2106
3/25/2021,10:15,412,447,28,72,1095,98603,2107
3/25/2021,10:30,413,450,28,68,1166,98601,2108
3/25/2021,10:45,413,453,29,65,1255,98602,2109
3/25/2021,15:45,416,464,25,63,552,98318,2129
3/25/2021,16:00,417,464,26,63,563,98313,2130
3/25/2021,16:15,416,463,25,62,414,98309,2131
3/26/2021,09:30,405,432,26,75,776,98457,2200
3/26/2021,09:45,406,434,27,72,878,98452,2201
3/26/2021,10:00,406,436,28,66,1017,98446,2202
3/26/2021,10:15,407,438,29,64,1154,98434,2203
3/26/2021,17:00,408,447,25,78,186,97978,2230
3/27/2021,09:15,404,424,28,80,801,98221,2295
3/27/2021,09:30,405,426,28,76,882,98265,2296
3/27/2021,09:45,405,427,29,70,965,98263,2297
3/27/2021,17:00,406,429,27,64,203,97867,2326
3/28/2021,09:00,406,416,28,81,788,98017,2390
3/28/2021,09:15,408,418,29,69,880,98025,2391
3/28/2021,09:30,409,420,29,64,964,98024,2392
3/28/2021,16:45,411,408,30,77,304,97509,2421
3/29/2021,09:00,408,399,27,77,740,97799,2486
3/29/2021,09:15,409,400,28,71,830,97779,2487
3/29/2021,09:30,409,401,29,65,928,97766,2488
3/29/2021,17:00,408,378,30,76,263,97213,2518
3/30/2021,08:45,403,385,28,76,895,97140,2581
3/30/2021,09:00,404,387,30,66,993,97130,2582
3/30/2021,17:45,396,342,27,65,68,97020,2617
3/30/2021,18:00,396,342,26,65,27,97037,2618
3/30/2021,18:45,395,343,24,78,0,97086,2621
3/30/2021,19:00,395,343,24,79,0,97106,2622
04-07-2021,09:45:00,327,240,31,83,1589,98389,3353
3/31/2021,11:15,402,354,35,26,3255,97410,2687
3/31/2021,11:30,403,350,35,25,3525,97401,2688
3/31/2021,11:45,398,338,35,24,3790,97395,2689
3/31/2021,12:00,400,336,35,25,3684,97374,2690
3/31/2021,12:15,396,333,35,23,3715,97379,2691
3/31/2021,12:30,397,330,35,23,3619,97370,2692
3/31/2021,12:45,396,329,35,23,3415,97344,2693
3/31/2021,13:00,396,328,35,23,4215,97335,2694
3/31/2021,13:15,398,327,36,21,4967,97323,2695
3/31/2021,13:30,396,327,36,21,4858,97297,2696
3/31/2021,13:45,399,328,37,20,4925,97286,2697
3/31/2021,14:00,397,324,37,18,4882,97270,2698
3/31/2021,14:15,394,323,37,18,4309,97260,2699
3/31/2021,14:30,393,323,37,18,4741,97245,2700
3/31/2021,14:45,386,318,37,18,3494,97241,2701
3/31/2021,15:00,385,316,35,18,2254,97230,2702
3/31/2021,15:15,392,322,34,19,1766,97214,2703
3/31/2021,15:30,390,316,33,20,811,97206,2704
3/31/2021,15:45,389,315,33,20,1654,97212,2705
3/31/2021,16:00,389,318,32,22,1970,97203,2706
3/31/2021,16:15,387,318,31,22,827,97203,2707
3/31/2021,16:30,387,318,30,23,257,97212,2708
04-01-2021,10:15:00,389,354,30,24,1990,97494,2779
04-01-2021,10:30:00,390,353,31,24,2235,97485,2780
04-01-2021,10:45:00,391,351,32,24,2591,97472,2781
04-01-2021,11:00:00,391,346,33,23,2889,97468,2782
04-01-2021,11:15:00,392,341,34,22,3296,97456,2783
04-01-2021,11:30:00,393,337,34,21,3616,97450,2784
04-01-2021,11:45:00,393,332,34,20,3773,97445,2785
04-01-2021,12:00:00,393,329,34,19,3777,97432,2786
04-01-2021,12:15:00,393,326,35,19,3614,97424,2787
04-01-2021,12:30:00,393,324,35,19,3608,97421,2788
04-01-2021,12:45:00,392,322,34,19,3432,97421,2789
04-01-2021,13:00:00,391,320,34,20,4288,97399,2790
04-01-2021,13:15:00,390,318,35,19,4908,97386,2791
04-01-2021,13:30:00,389,316,35,18,4851,97372,2792
04-01-2021,13:45:00,388,314,36,18,4867,97350,2793
04-01-2021,14:00:00,387,312,37,19,4717,97333,2794
04-01-2021,14:15:00,386,311,37,18,4590,97319,2795
04-01-2021,14:30:00,385,310,37,18,4433,97308,2796
04-01-2021,14:45:00,384,309,36,17,3019,97295,2797
04-01-2021,15:00:00,382,308,35,16,2236,97293,2798
04-01-2021,15:15:00,381,307,34,18,904,97283,2799
04-01-2021,15:30:00,380,306,32,18,1099,97277,2800
04-01-2021,15:45:00,380,306,32,19,1136,97274,2801
04-01-2021,16:00:00,378,305,31,18,1272,97275,2802
04-01-2021,16:15:00,377,304,30,19,658,97276,2803
