date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index,coeff(K),assumed_temp,deviation_from_original(temp)
3/26/2021,02:00,414,426,12,100,0,98241,2170,1200,14.2427,-2.2427
3/26/2021,02:15,414,425,12,100,0,98226,2171,1200,14.2427,-2.2427
3/26/2021,02:30,413,424,12,100,0,98209,2172,1200,14.2427,-2.2427
3/26/2021,02:45,413,423,11,100,0,98212,2173,1100,14.2427,-3.2427
3/26/2021,03:00,413,421,11,100,0,98202,2174,1100,14.2427,-3.2427
3/26/2021,03:15,413,421,11,100,0,98201,2175,1100,14.2427,-3.2427
3/26/2021,03:30,412,420,11,100,0,98187,2176,1100,14.2427,-3.2427
3/26/2021,03:45,412,418,11,100,0,98194,2177,1100,14.2427,-3.2427
3/26/2021,04:00,411,418,12,100,0,98196,2178,1200,14.2427,-2.2427
3/26/2021,04:15,410,417,12,100,0,98202,2179,1200,14.2427,-2.2427
3/26/2021,04:30,410,416,12,100,0,98202,2180,1200,14.2427,-2.2427
3/26/2021,04:45,409,416,12,100,0,98215,2181,1200,14.2427,-2.2427
3/26/2021,05:00,409,416,11,100,0,98222,2182,1100,14.2427,-3.2427
3/26/2021,05:15,409,414,12,100,0,98237,2183,1200,14.2427,-2.2427
3/26/2021,05:30,408,414,11,100,1,98262,2184,1100,14.2427,-3.2427
3/26/2021,05:45,408,413,11,100,6,98276,2185,1100,14.2427,-3.2427
3/26/2021,06:00,408,413,11,100,21,98278,2186,1100,14.2427,-3.2427
3/26/2021,06:15,407,412,11,100,43,98282,2187,1100,14.2427,-3.2427
3/26/2021,06:30,406,411,12,100,74,98299,2188,1200,14.2427,-2.2427
3/27/2021,00:45,411,422,13,100,0,98089,2261,1300,14.2427,-1.2427
3/27/2021,01:00,411,421,12,100,0,98078,2262,1200,14.2427,-2.2427
3/27/2021,01:15,411,421,12,100,0,98058,2263,1200,14.2427,-2.2427
3/27/2021,01:30,411,420,12,100,0,98056,2264,1200,14.2427,-2.2427
3/27/2021,01:45,411,418,12,100,0,98051,2265,1200,14.2427,-2.2427
3/27/2021,02:00,410,418,12,100,0,98052,2266,1200,14.2427,-2.2427
3/27/2021,02:15,410,417,12,100,0,98035,2267,1200,14.2427,-2.2427
3/27/2021,02:30,410,416,12,100,0,98027,2268,1200,14.2427,-2.2427
3/27/2021,02:45,410,416,12,100,0,98008,2269,1200,14.2427,-2.2427
3/27/2021,03:00,409,415,12,100,0,98003,2270,1200,14.2427,-2.2427
3/27/2021,03:15,409,414,12,100,0,97999,2271,1200,14.2427,-2.2427
3/27/2021,03:30,409,413,12,100,0,97997,2272,1200,14.2427,-2.2427
3/27/2021,03:45,408,413,12,100,0,97993,2273,1200,14.2427,-2.2427
3/27/2021,04:00,408,412,12,100,0,97994,2274,1200,14.2427,-2.2427
3/27/2021,04:15,408,411,12,100,0,97994,2275,1200,14.2427,-2.2427
3/27/2021,04:30,408,410,12,100,0,97992,2276,1200,14.2427,-2.2427
3/27/2021,04:45,407,410,12,100,0,97994,2277,1200,14.2427,-2.2427
3/27/2021,05:00,407,408,11,100,0,98008,2278,1100,14.2427,-3.2427
3/27/2021,05:15,407,408,11,100,0,98023,2279,1100,14.2427,-3.2427
3/27/2021,05:30,406,407,11,100,1,98016,2280,1100,14.2427,-3.2427
3/27/2021,05:45,406,406,11,100,10,98002,2281,1100,14.2427,-3.2427
3/27/2021,06:00,405,405,11,100,29,97991,2282,1100,14.2427,-3.2427
3/27/2021,06:15,405,405,12,100,56,97989,2283,1200,14.2427,-2.2427
3/27/2021,06:30,405,404,12,100,86,97996,2284,1200,14.2427,-2.2427
3/28/2021,05:15,408,405,13,100,0,97784,2375,1300,14.2427,-1.2427
3/28/2021,05:30,407,403,13,100,2,97803,2376,1300,14.2427,-1.2427
3/28/2021,05:45,407,402,13,100,13,97823,2377,1300,14.2427,-1.2427
3/31/2021,02:00,396,350,13,100,0,97173,2650,1300,14.2427,-1.2427
3/31/2021,03:45,396,351,12,100,0,97115,2657,1200,14.2427,-2.2427
3/31/2021,04:00,395,350,12,100,0,97116,2658,1200,14.2427,-2.2427
3/31/2021,04:15,395,350,12,100,0,97112,2659,1200,14.2427,-2.2427
3/31/2021,04:30,395,351,12,100,0,97119,2660,1200,14.2427,-2.2427
3/31/2021,04:45,395,351,11,100,0,97131,2661,1100,14.2427,-3.2427
3/31/2021,05:00,395,351,11,100,0,97135,2662,1100,14.2427,-3.2427
3/31/2021,05:15,395,351,12,100,0,97141,2663,1200,14.2427,-2.2427
3/31/2021,05:30,396,351,11,100,6,97158,2664,1100,14.2427,-3.2427
3/31/2021,05:45,395,351,11,100,27,97173,2665,1100,14.2427,-3.2427
3/31/2021,06:00,395,351,10,100,60,97195,2666,1000,14.2427,-4.2427
3/31/2021,06:15,395,351,11,100,104,97223,2667,1100,14.2427,-3.2427
3/31/2021,06:30,395,351,11,100,143,97250,2668,1100,14.2427,-3.2427
3/31/2021,06:45,395,352,12,100,158,97258,2669,1200,14.2427,-2.2427
3/31/2021,21:30,387,331,12,95,0,97430,2728,1140,14.99231579,-2.992315789
3/31/2021,21:45,387,331,12,100,0,97432,2729,1200,14.2427,-2.2427
3/31/2021,22:00,386,331,11,100,0,97413,2730,1100,14.2427,-3.2427
3/31/2021,22:15,386,330,11,100,0,97410,2731,1100,14.2427,-3.2427
3/31/2021,22:30,386,330,11,100,0,97409,2732,1100,14.2427,-3.2427
3/31/2021,22:45,385,328,10,100,0,97406,2733,1000,14.2427,-4.2427
3/31/2021,23:00,385,328,10,100,0,97398,2734,1000,14.2427,-4.2427
3/31/2021,23:15,385,329,10,100,0,97385,2735,1000,14.2427,-4.2427
3/31/2021,23:30,386,330,10,100,0,97370,2736,1000,14.2427,-4.2427
3/31/2021,23:45,384,330,10,100,0,97359,2737,1000,14.2427,-4.2427
04-01-2021,00:00:00,384,331,10,100,0,97347,2738,1000,14.2427,-4.2427
04-01-2021,00:15:00,385,332,10,100,0,97329,2739,1000,14.2427,-4.2427
04-01-2021,00:30:00,386,333,11,100,0,97309,2740,1100,14.2427,-3.2427
04-01-2021,00:45:00,385,333,10,100,0,97290,2741,1000,14.2427,-4.2427
04-01-2021,01:00:00,385,333,10,100,0,97272,2742,1000,14.2427,-4.2427
04-01-2021,01:15:00,387,334,9,100,0,97262,2743,900,14.2427,-5.2427
04-01-2021,01:30:00,388,335,9,100,0,97259,2744,900,14.2427,-5.2427
04-01-2021,01:45:00,388,335,9,100,0,97245,2745,900,14.2427,-5.2427
04-01-2021,02:00:00,388,336,9,100,0,97225,2746,900,14.2427,-5.2427
04-01-2021,02:15:00,389,336,9,100,0,97205,2747,900,14.2427,-5.2427
04-01-2021,02:30:00,389,336,9,100,0,97180,2748,900,14.2427,-5.2427
04-01-2021,02:45:00,388,336,10,100,0,97177,2749,1000,14.2427,-4.2427
04-01-2021,03:00:00,388,337,10,100,0,97175,2750,1000,14.2427,-4.2427
04-01-2021,03:15:00,388,337,10,100,0,97184,2751,1000,14.2427,-4.2427
04-01-2021,03:30:00,388,337,10,100,0,97192,2752,1000,14.2427,-4.2427
04-01-2021,03:45:00,388,337,10,100,0,97197,2753,1000,14.2427,-4.2427
04-01-2021,04:00:00,388,337,10,100,0,97204,2754,1000,14.2427,-4.2427
04-01-2021,04:15:00,388,338,10,100,0,97194,2755,1000,14.2427,-4.2427
04-01-2021,04:30:00,388,338,9,100,0,97202,2756,900,14.2427,-5.2427
04-01-2021,04:45:00,388,338,9,100,0,97202,2757,900,14.2427,-5.2427
04-01-2021,05:00:00,388,338,9,100,0,97220,2758,900,14.2427,-5.2427
04-01-2021,05:15:00,388,338,9,100,0,97232,2759,900,14.2427,-5.2427
04-01-2021,05:30:00,388,338,10,99,6,97257,2760,990,14.38656566,-4.386565657
04-01-2021,06:30:00,387,339,11,95,155,97322,2764,1045,14.99231579,-3.992315789
04-01-2021,20:45:00,375,315,13,96,0,97503,2821,1248,14.83614583,-1.836145833
04-01-2021,21:00:00,375,316,12,98,0,97508,2822,1176,14.53336735,-2.533367347
04-01-2021,21:15:00,375,316,12,100,0,97502,2823,1200,14.2427,-2.2427
04-01-2021,21:30:00,375,317,11,100,0,97506,2824,1100,14.2427,-3.2427
04-01-2021,21:45:00,376,317,11,100,0,97508,2825,1100,14.2427,-3.2427
04-01-2021,22:00:00,376,317,10,100,0,97506,2826,1000,14.2427,-4.2427
04-01-2021,22:15:00,376,318,10,100,0,97501,2827,1000,14.2427,-4.2427
04-01-2021,22:30:00,376,318,10,100,0,97504,2828,1000,14.2427,-4.2427
04-01-2021,22:45:00,376,318,10,100,0,97501,2829,1000,14.2427,-4.2427
04-01-2021,23:00:00,376,318,9,100,0,97507,2830,900,14.2427,-5.2427
04-01-2021,23:15:00,376,318,9,100,0,97510,2831,900,14.2427,-5.2427
04-01-2021,23:30:00,374,317,9,100,0,97502,2832,900,14.2427,-5.2427
04-01-2021,23:45:00,375,318,9,100,0,97502,2833,900,14.2427,-5.2427
04-02-2021,00:00:00,375,318,9,100,0,97494,2834,900,14.2427,-5.2427
04-02-2021,00:15:00,375,318,10,100,0,97494,2835,1000,14.2427,-4.2427
04-02-2021,00:30:00,375,319,10,100,0,97473,2836,1000,14.2427,-4.2427
04-02-2021,00:45:00,375,319,10,100,0,97474,2837,1000,14.2427,-4.2427
04-02-2021,01:00:00,375,319,10,100,0,97449,2838,1000,14.2427,-4.2427
04-02-2021,01:15:00,375,319,10,100,0,97430,2839,1000,14.2427,-4.2427
04-02-2021,01:30:00,375,319,10,100,0,97429,2840,1000,14.2427,-4.2427
04-02-2021,01:45:00,375,320,11,96,0,97446,2841,1056,14.83614583,-3.836145833
04-02-2021,02:00:00,375,320,11,95,0,97445,2842,1045,14.99231579,-3.992315789
04-02-2021,02:15:00,375,320,10,98,0,97458,2843,980,14.53336735,-4.533367347
04-02-2021,02:30:00,375,320,10,94,0,97467,2844,940,15.15180851,-5.151808511
04-02-2021,02:45:00,375,320,10,96,0,97468,2845,960,14.83614583,-4.836145833
04-02-2021,03:00:00,375,320,10,97,0,97471,2846,970,14.68319588,-4.683195876
04-02-2021,03:15:00,375,321,10,100,0,97472,2847,1000,14.2427,-4.2427
04-02-2021,03:30:00,375,321,9,100,0,97472,2848,900,14.2427,-5.2427
04-02-2021,03:45:00,375,321,9,100,0,97463,2849,900,14.2427,-5.2427
04-02-2021,04:00:00,375,321,9,100,0,97479,2850,900,14.2427,-5.2427
04-02-2021,04:15:00,375,321,9,100,0,97492,2851,900,14.2427,-5.2427
04-02-2021,04:30:00,375,321,9,100,0,97511,2852,900,14.2427,-5.2427
04-02-2021,04:45:00,375,321,9,100,0,97521,2853,900,14.2427,-5.2427
04-02-2021,05:00:00,375,321,8,100,0,97537,2854,800,14.2427,-6.2427
04-02-2021,05:15:00,375,321,8,100,0,97553,2855,800,14.2427,-6.2427
04-02-2021,05:30:00,376,322,8,100,7,97557,2856,800,14.2427,-6.2427
04-02-2021,05:45:00,376,323,8,100,31,97577,2857,800,14.2427,-6.2427
04-02-2021,06:00:00,376,323,8,100,70,97602,2858,800,14.2427,-6.2427
04-02-2021,06:15:00,376,323,8,100,108,97615,2859,800,14.2427,-6.2427
04-02-2021,06:30:00,375,323,9,100,143,97630,2860,900,14.2427,-5.2427
04-02-2021,06:45:00,375,323,10,100,170,97644,2861,1000,14.2427,-4.2427
04-02-2021,07:00:00,375,324,12,100,209,97652,2862,1200,14.2427,-2.2427
04-02-2021,21:00:00,361,297,11,94,0,97929,2918,1034,15.15180851,-4.151808511
04-02-2021,21:15:00,362,298,10,96,0,97943,2919,960,14.83614583,-4.836145833
04-02-2021,21:30:00,362,298,10,100,0,97939,2920,1000,14.2427,-4.2427
04-02-2021,21:45:00,362,298,10,100,0,97937,2921,1000,14.2427,-4.2427
04-02-2021,22:00:00,362,299,10,100,0,97930,2922,1000,14.2427,-4.2427
04-02-2021,22:15:00,363,299,9,100,0,97932,2923,900,14.2427,-5.2427
04-02-2021,22:30:00,363,300,9,100,0,97923,2924,900,14.2427,-5.2427
04-02-2021,22:45:00,363,300,9,100,0,97922,2925,900,14.2427,-5.2427
04-02-2021,23:00:00,363,301,9,100,0,97907,2926,900,14.2427,-5.2427
04-02-2021,23:15:00,364,301,8,100,0,97899,2927,800,14.2427,-6.2427
04-02-2021,23:30:00,364,301,8,100,0,97894,2928,800,14.2427,-6.2427
04-02-2021,23:45:00,364,301,8,100,0,97874,2929,800,14.2427,-6.2427
04-03-2021,00:00:00,364,302,8,100,0,97863,2930,800,14.2427,-6.2427
04-03-2021,00:15:00,364,302,8,100,0,97871,2931,800,14.2427,-6.2427
04-03-2021,00:30:00,365,302,8,100,0,97864,2932,800,14.2427,-6.2427
04-03-2021,00:45:00,365,303,8,100,0,97871,2933,800,14.2427,-6.2427
04-03-2021,01:00:00,365,303,8,100,0,97876,2934,800,14.2427,-6.2427
04-03-2021,01:15:00,365,303,7,100,0,97880,2935,700,14.2427,-7.2427
04-03-2021,01:30:00,365,303,7,100,0,97876,2936,700,14.2427,-7.2427
04-03-2021,01:45:00,365,303,7,100,0,97878,2937,700,14.2427,-7.2427
04-03-2021,02:00:00,365,303,7,100,0,97880,2938,700,14.2427,-7.2427
04-03-2021,02:15:00,365,303,7,100,0,97873,2939,700,14.2427,-7.2427
04-03-2021,02:30:00,365,304,7,100,0,97873,2940,700,14.2427,-7.2427
04-03-2021,02:45:00,365,304,7,100,0,97871,2941,700,14.2427,-7.2427
04-03-2021,03:00:00,365,304,7,100,0,97865,2942,700,14.2427,-7.2427
04-03-2021,03:15:00,365,304,7,100,0,97863,2943,700,14.2427,-7.2427
04-03-2021,03:30:00,365,304,6,100,0,97865,2944,600,14.2427,-8.2427
04-03-2021,03:45:00,365,304,6,100,0,97860,2945,600,14.2427,-8.2427
04-03-2021,04:00:00,365,304,6,100,0,97854,2946,600,14.2427,-8.2427
04-03-2021,04:15:00,365,304,6,100,0,97861,2947,600,14.2427,-8.2427
04-03-2021,04:30:00,365,303,6,100,0,97864,2948,600,14.2427,-8.2427
04-03-2021,04:45:00,365,304,6,100,0,97877,2949,600,14.2427,-8.2427
04-03-2021,05:00:00,364,302,6,100,0,97888,2950,600,14.2427,-8.2427
04-03-2021,05:15:00,364,303,6,100,0,97882,2951,600,14.2427,-8.2427
04-03-2021,05:30:00,364,303,6,100,6,97906,2952,600,14.2427,-8.2427
04-03-2021,05:45:00,364,304,6,100,31,97924,2953,600,14.2427,-8.2427
04-03-2021,06:00:00,363,304,7,100,72,97937,2954,700,14.2427,-7.2427
04-03-2021,06:15:00,363,305,8,100,108,97945,2955,800,14.2427,-6.2427
04-03-2021,06:30:00,363,306,8,100,144,97961,2956,800,14.2427,-6.2427
04-03-2021,06:45:00,363,307,10,100,185,97977,2957,1000,14.2427,-4.2427
04-03-2021,07:00:00,364,309,12,100,232,98001,2958,1200,14.2427,-2.2427
04-04-2021,00:00:00,350,282,10,98,0,98109,3026,980,14.53336735,-4.533367347
04-04-2021,00:15:00,350,283,10,100,0,98085,3027,1000,14.2427,-4.2427
04-04-2021,00:30:00,350,283,10,100,0,98070,3028,1000,14.2427,-4.2427
04-04-2021,00:45:00,351,283,10,100,0,98065,3029,1000,14.2427,-4.2427
04-04-2021,01:00:00,351,284,9,100,0,98064,3030,900,14.2427,-5.2427
04-04-2021,01:15:00,351,284,9,100,0,98064,3031,900,14.2427,-5.2427
04-04-2021,01:30:00,351,284,9,100,0,98054,3032,900,14.2427,-5.2427
04-04-2021,01:45:00,352,285,9,100,0,98043,3033,900,14.2427,-5.2427
04-04-2021,02:00:00,352,285,9,100,0,98047,3034,900,14.2427,-5.2427
04-04-2021,02:15:00,352,285,9,100,0,98037,3035,900,14.2427,-5.2427
04-04-2021,02:30:00,352,286,9,100,0,98033,3036,900,14.2427,-5.2427
04-04-2021,02:45:00,352,286,9,100,0,98021,3037,900,14.2427,-5.2427
04-04-2021,03:00:00,352,286,9,100,0,98015,3038,900,14.2427,-5.2427
04-04-2021,03:15:00,353,287,10,100,0,98014,3039,1000,14.2427,-4.2427
04-04-2021,03:30:00,353,287,10,100,0,98004,3040,1000,14.2427,-4.2427
04-04-2021,03:45:00,353,287,10,100,0,98017,3041,1000,14.2427,-4.2427
04-04-2021,04:00:00,353,288,10,100,0,98012,3042,1000,14.2427,-4.2427
04-04-2021,04:15:00,353,288,10,100,0,98012,3043,1000,14.2427,-4.2427
04-04-2021,04:30:00,353,288,10,100,0,98021,3044,1000,14.2427,-4.2427
04-04-2021,04:45:00,353,289,10,100,0,98020,3045,1000,14.2427,-4.2427
04-04-2021,05:00:00,353,289,10,100,0,98028,3046,1000,14.2427,-4.2427
04-04-2021,05:15:00,353,289,10,100,0,98035,3047,1000,14.2427,-4.2427
04-04-2021,05:30:00,353,289,10,100,10,98044,3048,1000,14.2427,-4.2427
04-04-2021,05:45:00,353,289,10,100,41,98051,3049,1000,14.2427,-4.2427
04-04-2021,06:00:00,354,290,10,100,84,98073,3050,1000,14.2427,-4.2427
04-04-2021,06:15:00,353,290,10,100,127,98079,3051,1000,14.2427,-4.2427
04-04-2021,06:30:00,353,291,11,100,171,98102,3052,1100,14.2427,-3.2427
04-04-2021,06:45:00,353,292,12,100,206,98129,3053,1200,14.2427,-2.2427
04-08-2021,04:15:00,312,232,13,100,0,97949,3427,1300,14.2427,-1.2427
04-08-2021,04:30:00,313,232,13,100,0,97955,3428,1300,14.2427,-1.2427
04-08-2021,04:45:00,313,233,13,100,0,97971,3429,1300,14.2427,-1.2427
04-08-2021,05:00:00,313,233,13,100,0,97983,3430,1300,14.2427,-1.2427
04-08-2021,05:15:00,313,234,13,100,0,97984,3431,1300,14.2427,-1.2427
04-08-2021,05:30:00,314,234,12,100,7,97992,3432,1200,14.2427,-2.2427
04-08-2021,05:45:00,314,235,12,100,24,97996,3433,1200,14.2427,-2.2427
04-08-2021,06:00:00,314,235,12,100,57,98017,3434,1200,14.2427,-2.2427
04-08-2021,06:15:00,314,236,12,100,96,98034,3435,1200,14.2427,-2.2427
04-09-2021,00:45:00,301,220,12,97,0,98074,3509,1164,14.68319588,-2.683195876
04-09-2021,01:00:00,302,221,12,99,0,98054,3510,1188,14.38656566,-2.386565657
04-09-2021,01:15:00,302,222,11,100,0,98054,3511,1100,14.2427,-3.2427
04-09-2021,01:30:00,303,223,12,100,0,98045,3512,1200,14.2427,-2.2427
04-09-2021,01:45:00,303,223,12,100,0,98030,3513,1200,14.2427,-2.2427
04-09-2021,02:00:00,303,224,12,100,0,98022,3514,1200,14.2427,-2.2427
04-09-2021,02:15:00,304,225,12,100,0,98001,3515,1200,14.2427,-2.2427
04-09-2021,02:30:00,304,225,12,100,0,97990,3516,1200,14.2427,-2.2427
04-09-2021,02:45:00,304,226,12,100,0,97991,3517,1200,14.2427,-2.2427
04-09-2021,03:00:00,305,227,12,100,0,97987,3518,1200,14.2427,-2.2427
04-09-2021,03:15:00,305,227,11,100,0,97988,3519,1100,14.2427,-3.2427
04-09-2021,03:30:00,306,228,11,100,0,97986,3520,1100,14.2427,-3.2427
04-09-2021,03:45:00,306,228,11,100,0,97983,3521,1100,14.2427,-3.2427
04-09-2021,04:00:00,306,229,11,100,0,97984,3522,1100,14.2427,-3.2427
04-09-2021,04:15:00,307,230,11,100,0,97984,3523,1100,14.2427,-3.2427
04-09-2021,04:30:00,307,230,11,100,0,97991,3524,1100,14.2427,-3.2427
04-09-2021,04:45:00,307,231,10,100,0,97996,3525,1000,14.2427,-4.2427
04-09-2021,05:00:00,308,231,10,100,0,97999,3526,1000,14.2427,-4.2427
04-09-2021,05:15:00,308,232,10,100,0,98020,3527,1000,14.2427,-4.2427
04-09-2021,05:30:00,309,232,10,100,9,98046,3528,1000,14.2427,-4.2427
04-09-2021,05:45:00,309,233,10,100,36,98055,3529,1000,14.2427,-4.2427
04-09-2021,06:00:00,309,233,10,100,76,98073,3530,1000,14.2427,-4.2427
04-09-2021,06:15:00,309,234,11,100,118,98084,3531,1100,14.2427,-3.2427
04-09-2021,06:30:00,309,235,12,100,160,98100,3532,1200,14.2427,-2.2427
04-10-2021,05:30:00,299,220,11,95,10,98139,3624,1045,14.99231579,-3.992315789
04-10-2021,05:45:00,300,220,11,99,37,98152,3625,1089,14.38656566,-3.386565657
04-10-2021,06:00:00,300,221,11,100,79,98175,3626,1100,14.2427,-3.2427
04-10-2021,06:15:00,300,222,12,100,121,98188,3627,1200,14.2427,-2.2427
04-11-2021,02:45:00,283,205,12,97,0,98117,3709,1164,14.68319588,-2.683195876
04-11-2021,03:00:00,284,206,12,100,0,98108,3710,1200,14.2427,-2.2427
04-11-2021,03:15:00,285,207,12,100,0,98107,3711,1200,14.2427,-2.2427
04-11-2021,03:30:00,286,208,12,99,0,98106,3712,1188,14.38656566,-2.386565657
04-11-2021,03:45:00,286,209,12,100,0,98115,3713,1200,14.2427,-2.2427
04-11-2021,04:00:00,287,210,12,100,0,98120,3714,1200,14.2427,-2.2427
04-11-2021,04:15:00,288,211,12,100,0,98122,3715,1200,14.2427,-2.2427
04-11-2021,04:30:00,289,212,12,100,0,98120,3716,1200,14.2427,-2.2427
04-11-2021,04:45:00,289,212,12,100,0,98129,3717,1200,14.2427,-2.2427
04-11-2021,05:00:00,290,213,11,100,0,98153,3718,1100,14.2427,-3.2427
04-11-2021,05:15:00,290,214,11,100,3,98165,3719,1100,14.2427,-3.2427
04-11-2021,05:30:00,291,215,11,100,39,98179,3720,1100,14.2427,-3.2427
04-11-2021,05:45:00,292,215,11,100,156,98198,3721,1100,14.2427,-3.2427
04-11-2021,06:00:00,292,216,12,100,352,98211,3722,1200,14.2427,-2.2427
3/24/2021,15:45,424,481,29,48,628,98354,2033,1392,29.67229167,-0.672291667
3/25/2021,12:30,418,471,30,46,1694,98521,2116,1380,30.9623913,-0.962391304
3/25/2021,12:45,419,471,30,47,1438,98505,2117,1410,30.30361702,-0.303617021
3/25/2021,13:00,419,470,29,45,1281,98482,2118,1305,31.65044444,-2.650444444
3/25/2021,13:15,419,470,29,47,2451,98461,2119,1363,30.30361702,-1.303617021
3/25/2021,15:15,417,466,27,50,1087,98328,2127,1350,28.4854,-1.4854
3/25/2021,15:30,417,465,26,49,624,98324,2128,1274,29.06673469,-3.066734694
3/26/2021,15:30,414,456,31,45,827,98027,2224,1395,31.65044444,-0.650444444
3/26/2021,15:45,413,455,30,45,655,98017,2225,1350,31.65044444,-1.650444444
3/26/2021,16:00,412,453,29,48,798,98001,2226,1392,29.67229167,-0.672291667
3/26/2021,16:15,411,451,28,50,354,97995,2227,1400,28.4854,-0.4854
3/30/2021,16:30,388,334,31,44,402,96975,2612,1364,32.36977273,-1.369772727
3/31/2021,08:15,394,359,23,53,737,97382,2675,1219,26.87301887,-3.873018868
3/31/2021,08:30,394,361,24,47,925,97403,2676,1128,30.30361702,-6.303617021
3/31/2021,08:45,395,363,26,44,1029,97412,2677,1144,32.36977273,-6.369772727
3/31/2021,18:15,386,322,20,47,4,97251,2715,940,30.30361702,-10.30361702
3/31/2021,18:30,386,324,18,53,0,97266,2716,954,26.87301887,-8.873018868
04-01-2021,07:45:00,386,342,19,49,810,97417,2769,931,29.06673469,-10.06673469
04-01-2021,08:00:00,385,344,20,44,626,97448,2770,880,32.36977273,-12.36977273
04-01-2021,18:00:00,374,305,21,45,27,97329,2810,945,31.65044444,-10.65044444
04-01-2021,18:15:00,374,306,19,51,6,97344,2811,969,27.92686275,-8.926862745
04-02-2021,07:45:00,374,328,19,55,914,97705,2865,1045,25.89581818,-6.895818182
04-02-2021,08:00:00,374,329,21,49,646,97721,2866,1029,29.06673469,-8.066734694
04-02-2021,18:45:00,360,288,16,46,0,97785,2909,736,30.9623913,-14.9623913
04-02-2021,19:00:00,360,290,15,51,0,97803,2910,765,27.92686275,-12.92686275
04-03-2021,07:45:00,363,312,20,56,1094,98054,2961,1120,25.43339286,-5.433392857
04-03-2021,08:00:00,363,314,22,47,718,98074,2962,1034,30.30361702,-8.303617021
04-03-2021,18:30:00,346,263,19,48,0,97979,3004,912,29.67229167,-10.67229167
04-03-2021,18:45:00,346,265,17,54,0,97991,3005,918,26.37537037,-9.37537037
04-04-2021,07:45:00,353,295,23,53,901,98156,3057,1219,26.87301887,-3.873018868
04-04-2021,08:00:00,353,296,25,46,751,98161,3058,1150,30.9623913,-5.962391304
04-04-2021,19:30:00,330,235,21,45,0,97956,3104,945,31.65044444,-10.65044444
04-04-2021,19:45:00,330,236,21,48,0,97965,3105,1008,29.67229167,-8.672291667
04-04-2021,20:00:00,330,237,20,50,0,97980,3106,1000,28.4854,-8.4854
04-04-2021,20:15:00,330,238,19,55,0,97989,3107,1045,25.89581818,-6.895818182
04-05-2021,07:45:00,341,265,26,48,942,98053,3153,1248,29.67229167,-3.672291667
04-05-2021,18:15:00,320,214,24,47,14,97759,3195,1128,30.30361702,-6.303617021
04-05-2021,18:30:00,320,215,23,50,2,97765,3196,1150,28.4854,-5.4854
04-05-2021,18:45:00,320,215,22,53,0,97786,3197,1166,26.87301887,-4.873018868
04-05-2021,19:00:00,320,217,22,53,0,97801,3198,1166,26.87301887,-4.873018868
04-05-2021,19:15:00,320,218,22,56,0,97798,3199,1232,25.43339286,-3.433392857
04-05-2021,20:30:00,320,223,21,57,0,97827,3204,1197,24.98719298,-3.987192982
04-05-2021,20:45:00,320,223,21,57,0,97844,3205,1197,24.98719298,-3.987192982
04-05-2021,21:00:00,321,224,21,54,0,97866,3206,1134,26.37537037,-5.37537037
04-05-2021,21:15:00,321,225,23,48,0,97855,3207,1104,29.67229167,-6.672291667
04-05-2021,21:30:00,321,225,22,50,0,97876,3208,1100,28.4854,-6.4854
04-05-2021,21:45:00,321,226,21,54,0,97873,3209,1134,26.37537037,-5.37537037
04-05-2021,22:00:00,322,227,21,58,0,97892,3210,1218,24.55637931,-3.55637931
04-06-2021,07:30:00,333,246,23,56,275,97907,3248,1288,25.43339286,-2.433392857
04-06-2021,07:45:00,333,246,24,54,243,97929,3249,1296,26.37537037,-2.37537037
04-06-2021,08:00:00,333,246,24,50,248,97951,3250,1200,28.4854,-4.4854
04-06-2021,08:15:00,333,245,24,49,300,97974,3251,1176,29.06673469,-5.066734694
04-06-2021,08:30:00,333,245,25,46,376,98006,3252,1150,30.9623913,-5.962391304
04-06-2021,08:45:00,334,245,26,47,410,98032,3253,1222,30.30361702,-4.303617021
04-06-2021,09:00:00,334,244,27,44,430,98046,3254,1188,32.36977273,-5.369772727
04-06-2021,09:45:00,334,243,27,44,345,98106,3257,1188,32.36977273,-5.369772727
04-06-2021,10:00:00,334,242,27,45,388,98126,3258,1215,31.65044444,-4.650444444
04-06-2021,18:15:00,316,209,25,44,15,97506,3291,1100,32.36977273,-7.369772727
04-06-2021,18:30:00,316,210,23,50,2,97487,3292,1150,28.4854,-5.4854
04-06-2021,18:45:00,315,211,21,56,0,97464,3293,1176,25.43339286,-4.433392857
04-06-2021,19:00:00,315,211,21,57,0,97444,3294,1197,24.98719298,-3.987192982
04-06-2021,19:15:00,315,212,22,56,0,97461,3295,1232,25.43339286,-3.433392857
04-07-2021,18:00:00,305,204,26,48,46,97943,3386,1248,29.67229167,-3.672291667
